ModeOfTransport,Name,Type,Month,Year,NumberOfTrips
Tram,Capitol Square Light Rail,Senior/Pensioner,May,2017,"12,662"
Tram,Capitol Square Light Rail,Senior/Pensioner,May,2018,"12,195"
Tram,Capitol Square Light Rail,Senior/Pensioner,Jun,2017,"12,182"
Tram,Capitol Square Light Rail,Senior/Pensioner,Jun,2018,"11,575"
Tram,Capitol Square Light Rail,Senior/Pensioner,Jul,2016,"11,424"
Tram,Capitol Square Light Rail,Senior/Pensioner,Jul,2017,"12,140"
Tram,Capitol Square Light Rail,Senior/Pensioner,Jul,2018,"11,950"
Tram,Capitol Square Light Rail,Senior/Pensioner,Aug,2016,"12,678"
Tram,Capitol Square Light Rail,Senior/Pensioner,Aug,2017,"11,485"
Tram,Capitol Square Light Rail,Senior/Pensioner,Aug,2018,"11,656"
Tram,Capitol Square Light Rail,Senior/Pensioner,Sep,2016,"13,093"
Tram,Capitol Square Light Rail,Senior/Pensioner,Sep,2017,"12,280"
Tram,Capitol Square Light Rail,Senior/Pensioner,Sep,2018,"12,096"
Tram,Capitol Square Light Rail,Senior/Pensioner,Oct,2016,"12,695"
Tram,Capitol Square Light Rail,Senior/Pensioner,Oct,2017,"12,536"
Tram,Capitol Square Light Rail,Senior/Pensioner,Oct,2018,"10,988"
Tram,Capitol Square Light Rail,Senior/Pensioner,Nov,2016,"10,477"
Tram,Capitol Square Light Rail,Senior/Pensioner,Nov,2017,"12,061"
Tram,Capitol Square Light Rail,Senior/Pensioner,Nov,2018,"11,161"
Tram,Capitol Square Light Rail,Senior/Pensioner,Dec,2016,"10,133"
Tram,Capitol Square Light Rail,Senior/Pensioner,Dec,2017,"12,605"
Tram,Capitol Square Light Rail,Senior/Pensioner,Dec,2018,"11,884"
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jan,2017,21
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jan,2018,22
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jan,2019,75
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Feb,2017,162
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Feb,2018,268
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Feb,2019,195
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Mar,2017,217
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Mar,2018,297
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Apr,2017,199
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Apr,2018,276
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,May,2017,161
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,May,2018,206
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jun,2017,203
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jun,2018,252
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jul,2016,130
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jul,2017,305
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Jul,2018,232
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Aug,2016,129
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Aug,2017,287
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Aug,2018,183
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Sep,2016,166
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Sep,2017,247
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Sep,2018,229
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Oct,2016,235
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Oct,2017,286
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Oct,2018,160
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Nov,2016,137
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Nov,2017,278
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Nov,2018,186
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Dec,2016,189
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Dec,2017,353
Tram,Capitol Square Light Rail,Sgl Trip LR Adult,Dec,2018,260
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jan,2017,11
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jan,2018,5
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jan,2019,26
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Feb,2017,22
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Feb,2018,44
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Feb,2019,26
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Mar,2017,29
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Mar,2018,36
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Apr,2017,48
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Apr,2018,57
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,May,2017,13
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,May,2018,21
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jun,2017,23
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jun,2018,41
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jul,2016,35
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jul,2017,49
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Jul,2018,45
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Aug,2016,30
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Aug,2017,37
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Aug,2018,34
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Sep,2016,40
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Sep,2017,30
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Sep,2018,22
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Oct,2016,42
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Oct,2017,33
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Oct,2018,23
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Nov,2016,23
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Nov,2017,39
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Nov,2018,21
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Dec,2016,27
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Dec,2017,58
Tram,Capitol Square Light Rail,Sgl Trip LR Child/Youth,Dec,2018,48
Tram,Central Station Light Rail,Adult,Jan,2017,"40,915"
Tram,Central Station Light Rail,Adult,Jan,2018,"13,441"
Tram,Central Station Light Rail,Adult,Jan,2019,"94,198"
Tram,Central Station Light Rail,Adult,Feb,2017,"147,826"
Tram,Central Station Light Rail,Adult,Feb,2018,"148,706"
Tram,Central Station Light Rail,Adult,Feb,2019,"162,826"
Tram,Central Station Light Rail,Adult,Mar,2017,"176,411"
Tram,Central Station Light Rail,Adult,Mar,2018,"168,977"
Tram,Central Station Light Rail,Adult,Apr,2017,"160,692"
Tram,Central Station Light Rail,Adult,Apr,2018,"158,685"
Tram,Central Station Light Rail,Adult,May,2017,"167,423"
Tram,Central Station Light Rail,Adult,May,2018,"168,971"
Tram,Central Station Light Rail,Adult,Jun,2017,"172,396"
Tram,Central Station Light Rail,Adult,Jun,2018,"178,211"
Tram,Central Station Light Rail,Adult,Jul,2016,"142,729"
Tram,Central Station Light Rail,Adult,Jul,2017,"166,395"
Tram,Central Station Light Rail,Adult,Jul,2018,"170,433"
Tram,Central Station Light Rail,Adult,Aug,2016,"144,980"
Tram,Central Station Light Rail,Adult,Aug,2017,"155,171"
Tram,Central Station Light Rail,Adult,Aug,2018,"172,181"
Tram,Central Station Light Rail,Adult,Sep,2016,"142,979"
Tram,Central Station Light Rail,Adult,Sep,2017,"152,040"
Tram,Central Station Light Rail,Adult,Sep,2018,"170,530"
Tram,Central Station Light Rail,Adult,Oct,2016,"144,734"
Tram,Central Station Light Rail,Adult,Oct,2017,"172,302"
Tram,Central Station Light Rail,Adult,Oct,2018,"171,420"
Tram,Central Station Light Rail,Adult,Nov,2016,"137,780"
Tram,Central Station Light Rail,Adult,Nov,2017,"180,217"
Tram,Central Station Light Rail,Adult,Nov,2018,"173,425"
Tram,Central Station Light Rail,Adult,Dec,2016,"135,508"
Tram,Central Station Light Rail,Adult,Dec,2017,"181,532"
Tram,Central Station Light Rail,Adult,Dec,2018,"171,546"
Tram,Central Station Light Rail,Child/Youth,Jan,2017,"3,749"
Tram,Central Station Light Rail,Child/Youth,Jan,2018,648
Tram,Central Station Light Rail,Child/Youth,Jan,2019,"7,773"
Tram,Central Station Light Rail,Child/Youth,Feb,2017,"6,743"
Tram,Central Station Light Rail,Child/Youth,Feb,2018,"7,378"
Tram,Central Station Light Rail,Child/Youth,Feb,2019,"8,315"
Tram,Central Station Light Rail,Child/Youth,Mar,2017,"7,449"
Tram,Central Station Light Rail,Child/Youth,Mar,2018,"7,755"
Tram,Central Station Light Rail,Child/Youth,Apr,2017,"11,577"
Tram,Central Station Light Rail,Child/Youth,Apr,2018,"11,550"
Tram,Central Station Light Rail,Child/Youth,May,2017,"6,386"
Tram,Central Station Light Rail,Child/Youth,May,2018,"6,998"
Tram,Central Station Light Rail,Child/Youth,Jun,2017,"9,568"
Tram,Central Station Light Rail,Child/Youth,Jun,2018,"9,750"
Tram,Central Station Light Rail,Child/Youth,Jul,2016,"9,927"
Tram,Central Station Light Rail,Child/Youth,Jul,2017,"12,282"
Tram,Central Station Light Rail,Child/Youth,Jul,2018,"12,943"
Tram,Central Station Light Rail,Child/Youth,Aug,2016,"6,835"
Tram,Central Station Light Rail,Child/Youth,Aug,2017,"6,683"
Tram,Central Station Light Rail,Child/Youth,Aug,2018,"8,153"
Tram,Central Station Light Rail,Child/Youth,Sep,2016,"8,033"
Tram,Central Station Light Rail,Child/Youth,Sep,2017,"7,967"
Tram,Central Station Light Rail,Child/Youth,Sep,2018,"8,315"
Tram,Central Station Light Rail,Child/Youth,Oct,2016,"7,432"
Tram,Central Station Light Rail,Child/Youth,Oct,2017,"8,437"
Tram,Central Station Light Rail,Child/Youth,Oct,2018,"8,826"
Tram,Central Station Light Rail,Child/Youth,Nov,2016,"5,262"
Tram,Central Station Light Rail,Child/Youth,Nov,2017,"7,887"
Tram,Central Station Light Rail,Child/Youth,Nov,2018,"8,091"
Tram,Central Station Light Rail,Child/Youth,Dec,2016,"7,822"
Tram,Central Station Light Rail,Child/Youth,Dec,2017,"11,137"
Tram,Central Station Light Rail,Child/Youth,Dec,2018,"10,677"
Tram,Central Station Light Rail,Concession,Jan,2017,"2,113"
Tram,Central Station Light Rail,Concession,Jan,2018,645
Tram,Central Station Light Rail,Concession,Jan,2019,"4,159"
Tram,Central Station Light Rail,Concession,Feb,2017,"8,271"
Tram,Central Station Light Rail,Concession,Feb,2018,"7,456"
Tram,Central Station Light Rail,Concession,Feb,2019,"7,570"
Tram,Central Station Light Rail,Concession,Mar,2017,"10,625"
Tram,Central Station Light Rail,Concession,Mar,2018,"9,586"
Tram,Central Station Light Rail,Concession,Apr,2017,"8,475"
Tram,Central Station Light Rail,Concession,Apr,2018,"7,700"
Tram,Central Station Light Rail,Concession,May,2017,"8,554"
Tram,Central Station Light Rail,Concession,May,2018,"8,275"
Tram,Central Station Light Rail,Concession,Jun,2017,"9,576"
Tram,Central Station Light Rail,Concession,Jun,2018,"9,477"
Tram,Central Station Light Rail,Concession,Jul,2016,"7,079"
Tram,Central Station Light Rail,Concession,Jul,2017,"8,447"
Tram,Central Station Light Rail,Concession,Jul,2018,"8,469"
Tram,Central Station Light Rail,Concession,Aug,2016,"7,907"
Tram,Central Station Light Rail,Concession,Aug,2017,"8,705"
Tram,Central Station Light Rail,Concession,Aug,2018,"9,068"
Tram,Central Station Light Rail,Concession,Sep,2016,"6,978"
Tram,Central Station Light Rail,Concession,Sep,2017,"7,963"
Tram,Central Station Light Rail,Concession,Sep,2018,"8,646"
Tram,Central Station Light Rail,Concession,Oct,2016,"7,134"
Tram,Central Station Light Rail,Concession,Oct,2017,"8,232"
Tram,Central Station Light Rail,Concession,Oct,2018,"7,856"
Tram,Central Station Light Rail,Concession,Nov,2016,"7,426"
Tram,Central Station Light Rail,Concession,Nov,2017,"8,971"
Tram,Central Station Light Rail,Concession,Nov,2018,"8,510"
Tram,Central Station Light Rail,Concession,Dec,2016,"6,628"
Tram,Central Station Light Rail,Concession,Dec,2017,"8,321"
Tram,Central Station Light Rail,Concession,Dec,2018,"7,135"
Tram,Central Station Light Rail,CTP,Jan,2019,"1,898"
Tram,Central Station Light Rail,CTP,Feb,2019,"3,251"
Tram,Central Station Light Rail,CTP,Mar,2018,441
Tram,Central Station Light Rail,CTP,Apr,2018,703
Tram,Central Station Light Rail,CTP,May,2018,571
Tram,Central Station Light Rail,CTP,Jun,2018,669
Tram,Central Station Light Rail,CTP,Jul,2018,666
Tram,Central Station Light Rail,CTP,Aug,2018,753
Tram,Central Station Light Rail,CTP,Sep,2018,690
Tram,Central Station Light Rail,CTP,Oct,2018,807
Tram,Central Station Light Rail,CTP,Nov,2018,986
Tram,Central Station Light Rail,CTP,Dec,2018,"2,833"
Tram,Central Station Light Rail,Day Pass without SAF,Jan,2019,4
Tram,Central Station Light Rail,Day Pass without SAF,May,2018,1
Tram,Central Station Light Rail,Day Pass without SAF,Aug,2017,1
Tram,Central Station Light Rail,Day Pass without SAF,Oct,2018,1
Tram,Central Station Light Rail,Day Pass without SAF,Nov,2018,1
Tram,Central Station Light Rail,Day Pass without SAF,Dec,2018,1
Tram,Central Station Light Rail,Employee,Jan,2019,293
Tram,Central Station Light Rail,Employee,Feb,2019,479
Tram,Central Station Light Rail,Employee,Jul,2016,1
Tram,Central Station Light Rail,Employee,Jul,2018,11
Tram,Central Station Light Rail,Employee,Aug,2018,363
Tram,Central Station Light Rail,Employee,Sep,2018,423
Tram,Central Station Light Rail,Employee,Oct,2016,1
Tram,Central Station Light Rail,Employee,Oct,2018,474
Tram,Central Station Light Rail,Employee,Nov,2018,463
Tram,Central Station Light Rail,Employee,Dec,2017,1
Tram,Central Station Light Rail,Employee,Dec,2018,476
Tram,Central Station Light Rail,Free Travel,Jan,2017,75
Tram,Central Station Light Rail,Free Travel,Jan,2018,34
Tram,Central Station Light Rail,Free Travel,Jan,2019,170
Tram,Central Station Light Rail,Free Travel,Feb,2017,235
Tram,Central Station Light Rail,Free Travel,Feb,2018,276
Tram,Central Station Light Rail,Free Travel,Feb,2019,286
Tram,Central Station Light Rail,Free Travel,Mar,2017,329
Tram,Central Station Light Rail,Free Travel,Mar,2018,306
Tram,Central Station Light Rail,Free Travel,Apr,2017,303
Tram,Central Station Light Rail,Free Travel,Apr,2018,291
Tram,Central Station Light Rail,Free Travel,May,2017,332
Tram,Central Station Light Rail,Free Travel,May,2018,332
Tram,Central Station Light Rail,Free Travel,Jun,2017,361
Tram,Central Station Light Rail,Free Travel,Jun,2018,289
Tram,Central Station Light Rail,Free Travel,Jul,2016,225
Tram,Central Station Light Rail,Free Travel,Jul,2017,244
Tram,Central Station Light Rail,Free Travel,Jul,2018,269
Tram,Central Station Light Rail,Free Travel,Aug,2016,284
Tram,Central Station Light Rail,Free Travel,Aug,2017,294
Tram,Central Station Light Rail,Free Travel,Aug,2018,300
Tram,Central Station Light Rail,Free Travel,Sep,2016,265
Tram,Central Station Light Rail,Free Travel,Sep,2017,276
Tram,Central Station Light Rail,Free Travel,Sep,2018,261
Tram,Central Station Light Rail,Free Travel,Oct,2016,296
Tram,Central Station Light Rail,Free Travel,Oct,2017,327
Tram,Central Station Light Rail,Free Travel,Oct,2018,305
Tram,Central Station Light Rail,Free Travel,Nov,2016,263
Tram,Central Station Light Rail,Free Travel,Nov,2017,341
Tram,Central Station Light Rail,Free Travel,Nov,2018,301
Tram,Central Station Light Rail,Free Travel,Dec,2016,231
Tram,Central Station Light Rail,Free Travel,Dec,2017,294
Tram,Central Station Light Rail,Free Travel,Dec,2018,319
Tram,Central Station Light Rail,School Student,Jan,2017,10
Tram,Central Station Light Rail,School Student,Jan,2018,18
Tram,Central Station Light Rail,School Student,Jan,2019,21
Tram,Central Station Light Rail,School Student,Feb,2017,137
Tram,Central Station Light Rail,School Student,Feb,2018,225
Tram,Central Station Light Rail,School Student,Feb,2019,300
Tram,Central Station Light Rail,School Student,Mar,2017,200
Tram,Central Station Light Rail,School Student,Mar,2018,253
Tram,Central Station Light Rail,School Student,Apr,2017,69
Tram,Central Station Light Rail,School Student,Apr,2018,98
Tram,Central Station Light Rail,School Student,May,2017,224
Tram,Central Station Light Rail,School Student,May,2018,333
Tram,Central Station Light Rail,School Student,Jun,2017,209
Tram,Central Station Light Rail,School Student,Jun,2018,251
Tram,Central Station Light Rail,School Student,Jul,2016,15
Tram,Central Station Light Rail,School Student,Jul,2017,94
Tram,Central Station Light Rail,School Student,Jul,2018,105
Tram,Central Station Light Rail,School Student,Aug,2016,66
Tram,Central Station Light Rail,School Student,Aug,2017,244
Tram,Central Station Light Rail,School Student,Aug,2018,192
Tram,Central Station Light Rail,School Student,Sep,2016,59
Tram,Central Station Light Rail,School Student,Sep,2017,164
Tram,Central Station Light Rail,School Student,Sep,2018,226
Tram,Central Station Light Rail,School Student,Oct,2016,52
Tram,Central Station Light Rail,School Student,Oct,2017,143
Tram,Central Station Light Rail,School Student,Oct,2018,122
Tram,Central Station Light Rail,School Student,Nov,2016,90
Tram,Central Station Light Rail,School Student,Nov,2017,205
Tram,Central Station Light Rail,School Student,Nov,2018,257
Tram,Central Station Light Rail,School Student,Dec,2016,53
Tram,Central Station Light Rail,School Student,Dec,2017,89
Tram,Central Station Light Rail,School Student,Dec,2018,131
Tram,Central Station Light Rail,Senior/Pensioner,Jan,2017,"13,142"
Tram,Central Station Light Rail,Senior/Pensioner,Jan,2018,"5,018"
Tram,Central Station Light Rail,Senior/Pensioner,Jan,2019,"29,078"
Tram,Central Station Light Rail,Senior/Pensioner,Feb,2017,"43,305"
Tram,Central Station Light Rail,Senior/Pensioner,Feb,2018,"47,424"
Tram,Central Station Light Rail,Senior/Pensioner,Feb,2019,"54,187"
Tram,Central Station Light Rail,Senior/Pensioner,Mar,2017,"54,857"
Tram,Central Station Light Rail,Senior/Pensioner,Mar,2018,"50,168"
Tram,Central Station Light Rail,Senior/Pensioner,Apr,2017,"49,267"
Tram,Central Station Light Rail,Senior/Pensioner,Apr,2018,"52,028"
Tram,Central Station Light Rail,Senior/Pensioner,May,2017,"50,979"
Tram,Central Station Light Rail,Senior/Pensioner,May,2018,"49,640"
Tram,Central Station Light Rail,Senior/Pensioner,Jun,2017,"52,976"
Tram,Central Station Light Rail,Senior/Pensioner,Jun,2018,"50,257"
Tram,Central Station Light Rail,Senior/Pensioner,Jul,2016,"44,498"
Tram,Central Station Light Rail,Senior/Pensioner,Jul,2017,"47,035"
Tram,Central Station Light Rail,Senior/Pensioner,Jul,2018,"46,729"
Tram,Central Station Light Rail,Senior/Pensioner,Aug,2016,"47,023"
Tram,Central Station Light Rail,Senior/Pensioner,Aug,2017,"43,554"
Tram,Central Station Light Rail,Senior/Pensioner,Aug,2018,"47,501"
Tram,Central Station Light Rail,Senior/Pensioner,Sep,2016,"47,195"
Tram,Central Station Light Rail,Senior/Pensioner,Sep,2017,"45,692"
Tram,Central Station Light Rail,Senior/Pensioner,Sep,2018,"47,788"
Tram,Central Station Light Rail,Senior/Pensioner,Oct,2016,"50,685"
Tram,Central Station Light Rail,Senior/Pensioner,Oct,2017,"50,471"
Tram,Central Station Light Rail,Senior/Pensioner,Oct,2018,"45,988"
Tram,Central Station Light Rail,Senior/Pensioner,Nov,2016,"46,500"
Tram,Central Station Light Rail,Senior/Pensioner,Nov,2017,"51,559"
Tram,Central Station Light Rail,Senior/Pensioner,Nov,2018,"47,122"
Tram,Central Station Light Rail,Senior/Pensioner,Dec,2016,"40,614"
Tram,Central Station Light Rail,Senior/Pensioner,Dec,2017,"51,980"
Tram,Central Station Light Rail,Senior/Pensioner,Dec,2018,"49,083"
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jan,2017,231
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jan,2018,91
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jan,2019,369
Tram,Central Station Light Rail,Sgl Trip LR Adult,Feb,2017,521
Tram,Central Station Light Rail,Sgl Trip LR Adult,Feb,2018,"1,051"
Tram,Central Station Light Rail,Sgl Trip LR Adult,Feb,2019,494
Tram,Central Station Light Rail,Sgl Trip LR Adult,Mar,2017,710
Tram,Central Station Light Rail,Sgl Trip LR Adult,Mar,2018,926
Tram,Central Station Light Rail,Sgl Trip LR Adult,Apr,2017,586
Tram,Central Station Light Rail,Sgl Trip LR Adult,Apr,2018,762
Tram,Central Station Light Rail,Sgl Trip LR Adult,May,2017,605
Tram,Central Station Light Rail,Sgl Trip LR Adult,May,2018,727
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jun,2017,606
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jun,2018,743
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jul,2016,284
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jul,2017,887
Tram,Central Station Light Rail,Sgl Trip LR Adult,Jul,2018,655
Tram,Central Station Light Rail,Sgl Trip LR Adult,Aug,2016,504
Tram,Central Station Light Rail,Sgl Trip LR Adult,Aug,2017,878
Tram,Central Station Light Rail,Sgl Trip LR Adult,Aug,2018,730
Tram,Central Station Light Rail,Sgl Trip LR Adult,Sep,2016,632
Tram,Central Station Light Rail,Sgl Trip LR Adult,Sep,2017,888
Tram,Central Station Light Rail,Sgl Trip LR Adult,Sep,2018,663
Tram,Central Station Light Rail,Sgl Trip LR Adult,Oct,2016,560
Tram,Central Station Light Rail,Sgl Trip LR Adult,Oct,2017,"1,047"
Tram,Central Station Light Rail,Sgl Trip LR Adult,Oct,2018,676
Tram,Central Station Light Rail,Sgl Trip LR Adult,Nov,2016,471
Tram,Central Station Light Rail,Sgl Trip LR Adult,Nov,2017,"1,188"
Tram,Central Station Light Rail,Sgl Trip LR Adult,Nov,2018,740
Tram,Central Station Light Rail,Sgl Trip LR Adult,Dec,2016,478
Tram,Central Station Light Rail,Sgl Trip LR Adult,Dec,2017,"1,180"
Tram,Central Station Light Rail,Sgl Trip LR Adult,Dec,2018,648
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jan,2017,55
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jan,2018,12
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jan,2019,110
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Feb,2017,73
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Feb,2018,113
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Feb,2019,67
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Mar,2017,78
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Mar,2018,130
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Apr,2017,133
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Apr,2018,150
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,May,2017,57
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,May,2018,95
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jun,2017,123
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jun,2018,138
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jul,2016,61
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jul,2017,205
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Jul,2018,144
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Aug,2016,72
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Aug,2017,155
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Aug,2018,97
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Sep,2016,78
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Sep,2017,134
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Sep,2018,72
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Oct,2016,84
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Oct,2017,150
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Oct,2018,113
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Nov,2016,39
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Nov,2017,115
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Nov,2018,76
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Dec,2016,96
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Dec,2017,220
Tram,Central Station Light Rail,Sgl Trip LR Child/Youth,Dec,2018,135
Tram,Civic Light Rail,Adult,Feb,2019,"4,364"
Tram,Civic Light Rail,Child/Youth,Feb,2019,319
Tram,Civic Light Rail,Concession,Feb,2019,642
Tram,Civic Light Rail,CTP,Feb,2019,274
Tram,Civic Light Rail,Employee,Feb,2019,7
Tram,Civic Light Rail,Free Travel,Feb,2019,23
Tram,Civic Light Rail,School Student,Feb,2019,44
Tram,Civic Light Rail,Senior/Pensioner,Feb,2019,"1,013"
Tram,Civic Light Rail,Sgl Trip LR Adult,Feb,2019,58
Tram,Civic Light Rail,Sgl Trip LR Child/Youth,Feb,2019,18
Tram,Convention Centre Light Rail,Adult,Jan,2017,"23,215"
Tram,Convention Centre Light Rail,Adult,Jan,2018,"11,920"
Tram,Convention Centre Light Rail,Adult,Jan,2019,"36,174"
Tram,Convention Centre Light Rail,Adult,Feb,2017,"30,751"
Tram,Convention Centre Light Rail,Adult,Feb,2018,"31,867"
Tram,Convention Centre Light Rail,Adult,Feb,2019,"33,251"
Tram,Convention Centre Light Rail,Adult,Mar,2017,"37,383"
Tram,Convention Centre Light Rail,Adult,Mar,2018,"35,384"
Tram,Convention Centre Light Rail,Adult,Apr,2017,"34,511"
Tram,Convention Centre Light Rail,Adult,Apr,2018,"34,564"
Tram,Convention Centre Light Rail,Adult,May,2017,"33,815"
Tram,Convention Centre Light Rail,Adult,May,2018,"37,238"
Tram,Convention Centre Light Rail,Adult,Jun,2017,"37,087"
Tram,Convention Centre Light Rail,Adult,Jun,2018,"36,948"
Tram,Convention Centre Light Rail,Adult,Jul,2016,"29,645"
Tram,Convention Centre Light Rail,Adult,Jul,2017,"33,437"
Tram,Convention Centre Light Rail,Adult,Jul,2018,"33,934"
Tram,Convention Centre Light Rail,Adult,Aug,2016,"28,173"
Tram,Convention Centre Light Rail,Adult,Aug,2017,"31,065"
Tram,Convention Centre Light Rail,Adult,Aug,2018,"35,807"
Tram,Convention Centre Light Rail,Adult,Sep,2016,"27,971"
Tram,Convention Centre Light Rail,Adult,Sep,2017,"29,999"
Tram,Convention Centre Light Rail,Adult,Sep,2018,"35,705"
Tram,Convention Centre Light Rail,Adult,Oct,2016,"26,999"
Tram,Convention Centre Light Rail,Adult,Oct,2017,"35,194"
Tram,Convention Centre Light Rail,Adult,Oct,2018,"35,109"
Tram,Convention Centre Light Rail,Adult,Nov,2016,"24,170"
Tram,Convention Centre Light Rail,Adult,Nov,2017,"36,433"
Tram,Convention Centre Light Rail,Adult,Nov,2018,"36,598"
Tram,Convention Centre Light Rail,Adult,Dec,2016,"29,258"
Tram,Convention Centre Light Rail,Adult,Dec,2017,"38,514"
